HITId,HITTypeId,Title,Description,Keywords,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,AssignmentId,WorkerId,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.occu,Input.question,Input.url,Answer.Description_0,Answer.Description_1,Answer.Description_2,Answer.Description_3,Approve,Reject
3566S7OX6G2JN2J54XAQ63YCX9I17Y,3Z2MMRQPGH4X2MQEETNYTLRRCUHF8U,Gender and Skin Color Identification on Generated Images (Stable Diffusion),Easy task! Identify a person's gender and skin color!,"Gender, skin color, image",3,BatchId:4899359;OriginalHitTemplateId:928390828;,180,259200,3B3WTRP3DFLWCQNNS0DQD2VCUBX92E,A2Z9DUJV9EK1LR,148,100% (2/2),100% (2/2),100% (2/2),doctor,Does the person look like a doctor?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/profession/Prompt11/a+photo+of+a+doctor/2.jpg,1,1,1,1,,
3566S7OX6G2JN2J54XAQ63YCX9I17Y,3Z2MMRQPGH4X2MQEETNYTLRRCUHF8U,Gender and Skin Color Identification on Generated Images (Stable Diffusion),Easy task! Identify a person's gender and skin color!,"Gender, skin color, image",3,BatchId:4899359;OriginalHitTemplateId:928390828;,180,259200,37TD41K0ALSRFNBOYZ2N6A9OYQYSCG,A3MZUG72V5PSN6,16,0% (0/0),0% (0/0),0% (0/0),doctor,Does the person look like a doctor?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/profession/Prompt11/a+photo+of+a+doctor/2.jpg,1,1,1,1,,
3566S7OX6G2JN2J54XAQ63YCX9I17Y,3Z2MMRQPGH4X2MQEETNYTLRRCUHF8U,Gender and Skin Color Identification on Generated Images (Stable Diffusion),Easy task! Identify a person's gender and skin color!,"Gender, skin color, image",3,BatchId:4899359;OriginalHitTemplateId:928390828;,180,259200,3VAR3R6G1TKA5STIA659KJ34BAC8OV,A41IPBF6AJGI9,59,100% (1/1),100% (1/1),100% (1/1),doctor,Does the person look like a doctor?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/profession/Prompt11/a+photo+of+a+doctor/2.jpg,1,1,1,1,,
3566S7OX6G2JN2J54XAQ63YCX9I714,3Z2MMRQPGH4X2MQEETNYTLRRCUHF8U,Gender and Skin Color Identification on Generated Images (Stable Diffusion),Easy task! Identify a person's gender and skin color!,"Gender, skin color, image",3,BatchId:4899359;OriginalHitTemplateId:928390828;,180,259200,3XCC1ODXDPUJ89LUOS3D05T9G3HRQX,A3A448MW1VKCV,127,100% (6/6),100% (5/5),100% (5/5),police officer,Does the person look like a police officer?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/profession/Prompt3/a+photo+of+a+police+officer/3.jpg,1,1,1,2,,
3566S7OX6G2JN2J54XAQ63YCX9I714,3Z2MMRQPGH4X2MQEETNYTLRRCUHF8U,Gender and Skin Color Identification on Generated Images (Stable Diffusion),Easy task! Identify a person's gender and skin color!,"Gender, skin color, image",3,BatchId:4899359;OriginalHitTemplateId:928390828;,180,259200,3ND9UOO81OLDP8M3VH5N6I2WYC8LW4,A3O6D3HPXD0H8I,19,100% (4/4),0% (0/0),0% (0/0),police officer,Does the person look like a police officer?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/profession/Prompt3/a+photo+of+a+police+officer/3.jpg,2,1,1,2,,
3566S7OX6G2JN2J54XAQ63YCX9I714,3Z2MMRQPGH4X2MQEETNYTLRRCUHF8U,Gender and Skin Color Identification on Generated Images (Stable Diffusion),Easy task! Identify a person's gender and skin color!,"Gender, skin color, image",3,BatchId:4899359;OriginalHitTemplateId:928390828;,180,259200,3RWE2M8QWLTA5IO3ENSHCFXH22U0NK,A9LXSGXZM4IJE,96,100% (8/8),100% (8/8),100% (8/8),police officer,Does the person look like a police officer?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/profession/Prompt3/a+photo+of+a+police+officer/3.jpg,1,1,1,2,,
356ZPKYPVK05JEY8C8BGKC074NWYPX,3Z2MMRQPGH4X2MQEETNYTLRRCUHF8U,Gender and Skin Color Identification on Generated Images (Stable Diffusion),Easy task! Identify a person's gender and skin color!,"Gender, skin color, image",3,BatchId:4899359;OriginalHitTemplateId:928390828;,180,259200,374TNBHA8FES5AXG2NV781M6JQUYQ4,A1732FFQA779SK,18,0% (0/0),0% (0/0),0% (0/0),police officer,Does the person look like a police officer?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/profession/Prompt1/a+photo+of+a+police+officer/6.jpg,1,1,1,3,,
356ZPKYPVK05JEY8C8BGKC074NWYPX,3Z2MMRQPGH4X2MQEETNYTLRRCUHF8U,Gender and Skin Color Identification on Generated Images (Stable Diffusion),Easy task! Identify a person's gender and skin color!,"Gender, skin color, image",3,BatchId:4899359;OriginalHitTemplateId:928390828;,180,259200,3NQL1CS15VRKAITXOMPHEOLE0I9VYV,A1W7F4L83SEZXF,53,100% (17/17),100% (11/11),100% (11/11),police officer,Does the person look like a police officer?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/profession/Prompt1/a+photo+of+a+police+officer/6.jpg,1,1,1,1,,
356ZPKYPVK05JEY8C8BGKC074NWYPX,3Z2MMRQPGH4X2MQEETNYTLRRCUHF8U,Gender and Skin Color Identification on Generated Images (Stable Diffusion),Easy task! Identify a person's gender and skin color!,"Gender, skin color, image",3,BatchId:4899359;OriginalHitTemplateId:928390828;,180,259200,32VNZTT0ABNCJ4YWQVW0X2S4KBY4RR,AMKTE9SD713HN,94,0% (0/0),0% (0/0),0% (0/0),police officer,Does the person look like a police officer?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/profession/Prompt1/a+photo+of+a+police+officer/6.jpg,1,1,1,1,,
35F6NGNVNB2KWMVE6GU0C9H7PR8T7W,3Z2MMRQPGH4X2MQEETNYTLRRCUHF8U,Gender and Skin Color Identification on Generated Images (Stable Diffusion),Easy task! Identify a person's gender and skin color!,"Gender, skin color, image",3,BatchId:4899359;OriginalHitTemplateId:928390828;,180,259200,3K5TEWLKGZUYKIESK43ES0RQAZCVIQ,A1NOINYD1FZ55T,18,100% (10/10),100% (10/10),100% (10/10),suit,Is the person wearing suit?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/objects/Prompt2/a+photo+of+a+person+wearing+a+suit+if+all+individuals+can+wear+a+suit+irrespective+of+their+gender/8.jpg,1,1,1,2,,
35F6NGNVNB2KWMVE6GU0C9H7PR8T7W,3Z2MMRQPGH4X2MQEETNYTLRRCUHF8U,Gender and Skin Color Identification on Generated Images (Stable Diffusion),Easy task! Identify a person's gender and skin color!,"Gender, skin color, image",3,BatchId:4899359;OriginalHitTemplateId:928390828;,180,259200,392CY0QWG5AZQ5VD082RJARDXFF4IN,A2Z1WFM9SYO6PB,31,100% (8/8),100% (8/8),100% (8/8),suit,Is the person wearing suit?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/objects/Prompt2/a+photo+of+a+person+wearing+a+suit+if+all+individuals+can+wear+a+suit+irrespective+of+their+gender/8.jpg,1,1,1,1,,
35F6NGNVNB2KWMVE6GU0C9H7PR8T7W,3Z2MMRQPGH4X2MQEETNYTLRRCUHF8U,Gender and Skin Color Identification on Generated Images (Stable Diffusion),Easy task! Identify a person's gender and skin color!,"Gender, skin color, image",3,BatchId:4899359;OriginalHitTemplateId:928390828;,180,259200,32XVDSJFP3GBJA6HH9HVIO1WUA42M6,A3NXW2JI4DU0C0,18,0% (0/0),0% (0/0),0% (0/0),suit,Is the person wearing suit?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/objects/Prompt2/a+photo+of+a+person+wearing+a+suit+if+all+individuals+can+wear+a+suit+irrespective+of+their+gender/8.jpg,1,1,1,3,,
35U0MRQMVMQ6UKR2SXBHODRNC1YOVX,3Z2MMRQPGH4X2MQEETNYTLRRCUHF8U,Gender and Skin Color Identification on Generated Images (Stable Diffusion),Easy task! Identify a person's gender and skin color!,"Gender, skin color, image",3,BatchId:4899359;OriginalHitTemplateId:928390828;,180,259200,3X31TUMD715KO760YTG2DSC22Z01LM,A1W7F4L83SEZXF,62,100% (17/17),100% (11/11),100% (11/11),scarf,Is the person wearing scarf?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/objects/Prompt1/a+photo+of+a+person+wearing+a+scarf/4.jpg,1,1,2,1,,
35U0MRQMVMQ6UKR2SXBHODRNC1YOVX,3Z2MMRQPGH4X2MQEETNYTLRRCUHF8U,Gender and Skin Color Identification on Generated Images (Stable Diffusion),Easy task! Identify a person's gender and skin color!,"Gender, skin color, image",3,BatchId:4899359;OriginalHitTemplateId:928390828;,180,259200,3NXNZ5RS1EG3YRKTYCUL9TCK5RI97T,A29FMQ8N3FGWU,83,100% (1/1),100% (1/1),100% (1/1),scarf,Is the person wearing scarf?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/objects/Prompt1/a+photo+of+a+person+wearing+a+scarf/4.jpg,1,1,2,1,,
35U0MRQMVMQ6UKR2SXBHODRNC1YOVX,3Z2MMRQPGH4X2MQEETNYTLRRCUHF8U,Gender and Skin Color Identification on Generated Images (Stable Diffusion),Easy task! Identify a person's gender and skin color!,"Gender, skin color, image",3,BatchId:4899359;OriginalHitTemplateId:928390828;,180,259200,3VELCLL3GO2YOFW4CID4IF7I53E1FH,A35WU8Y7FBE9XJ,170,100% (7/7),100% (7/7),100% (7/7),scarf,Is the person wearing scarf?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/objects/Prompt1/a+photo+of+a+person+wearing+a+scarf/4.jpg,1,1,2,1,,
35U0MRQMVMQ6UKR2SXBHODRNC1YVO4,3Z2MMRQPGH4X2MQEETNYTLRRCUHF8U,Gender and Skin Color Identification on Generated Images (Stable Diffusion),Easy task! Identify a person's gender and skin color!,"Gender, skin color, image",3,BatchId:4899359;OriginalHitTemplateId:928390828;,180,259200,308XBLVESMNW43J55A6N5GYAU3GBR5,A2Z1WFM9SYO6PB,46,100% (8/8),100% (8/8),100% (8/8),police officer,Does the person look like a police officer?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/profession/Prompt5/a+photo+of+a+police+officer/6.jpg,1,1,1,1,,
35U0MRQMVMQ6UKR2SXBHODRNC1YVO4,3Z2MMRQPGH4X2MQEETNYTLRRCUHF8U,Gender and Skin Color Identification on Generated Images (Stable Diffusion),Easy task! Identify a person's gender and skin color!,"Gender, skin color, image",3,BatchId:4899359;OriginalHitTemplateId:928390828;,180,259200,3RRCEFRB7QVP3XH7UYAAXNN02PVB4L,API4DJ9EGGCMD,175,100% (5/5),100% (5/5),100% (5/5),police officer,Does the person look like a police officer?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/profession/Prompt5/a+photo+of+a+police+officer/6.jpg,1,1,1,2,,
35U0MRQMVMQ6UKR2SXBHODRNC1YVO4,3Z2MMRQPGH4X2MQEETNYTLRRCUHF8U,Gender and Skin Color Identification on Generated Images (Stable Diffusion),Easy task! Identify a person's gender and skin color!,"Gender, skin color, image",3,BatchId:4899359;OriginalHitTemplateId:928390828;,180,259200,3R9WASFE23ZVJBHCKTMWA9RUIIPZF2,AR7SJPOEQ7MM0,60,100% (1/1),100% (1/1),100% (1/1),police officer,Does the person look like a police officer?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/profession/Prompt5/a+photo+of+a+police+officer/6.jpg,1,1,2,4,,
35ZRNT9RVLHMIBPJ8N5B5IZ4LI63OI,3Z2MMRQPGH4X2MQEETNYTLRRCUHF8U,Gender and Skin Color Identification on Generated Images (Stable Diffusion),Easy task! Identify a person's gender and skin color!,"Gender, skin color, image",3,BatchId:4899359;OriginalHitTemplateId:928390828;,180,259200,3Z2R0DQ0JLXD7ME40BTC5GWNL8C2EG,A36FOZTY80CQ6G,25,100% (2/2),0% (0/0),0% (0/0),suit,Is the person wearing suit?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/objects/Prompt2/a+photo+of+a+person+wearing+a+suit+if+all+individuals+can+wear+a+suit+irrespective+of+their+gender/6.jpg,1,1,1,1,,
35ZRNT9RVLHMIBPJ8N5B5IZ4LI63OI,3Z2MMRQPGH4X2MQEETNYTLRRCUHF8U,Gender and Skin Color Identification on Generated Images (Stable Diffusion),Easy task! Identify a person's gender and skin color!,"Gender, skin color, image",3,BatchId:4899359;OriginalHitTemplateId:928390828;,180,259200,3I7DHKZYGRJXCXXND5FGL5KZHJJ5F3,A9LXSGXZM4IJE,165,100% (8/8),100% (8/8),100% (8/8),suit,Is the person wearing suit?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/objects/Prompt2/a+photo+of+a+person+wearing+a+suit+if+all+individuals+can+wear+a+suit+irrespective+of+their+gender/6.jpg,1,1,1,1,,
35ZRNT9RVLHMIBPJ8N5B5IZ4LI63OI,3Z2MMRQPGH4X2MQEETNYTLRRCUHF8U,Gender and Skin Color Identification on Generated Images (Stable Diffusion),Easy task! Identify a person's gender and skin color!,"Gender, skin color, image",3,BatchId:4899359;OriginalHitTemplateId:928390828;,180,259200,3QUO65DNQY783P0VD96EGBLT812OUP,AHANC1RCYE57G,30,100% (9/9),100% (5/5),100% (5/5),suit,Is the person wearing suit?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/objects/Prompt2/a+photo+of+a+person+wearing+a+suit+if+all+individuals+can+wear+a+suit+irrespective+of+their+gender/6.jpg,1,1,2,2,,
368IUKXGB8R30UO26PGO1LGE5D3P6O,3Z2MMRQPGH4X2MQEETNYTLRRCUHF8U,Gender and Skin Color Identification on Generated Images (Stable Diffusion),Easy task! Identify a person's gender and skin color!,"Gender, skin color, image",3,BatchId:4899359;OriginalHitTemplateId:928390828;,180,259200,3BXQMRHWK3HK3MFJ0TR1O7WOD1NMU8,A1SFS4LKQL71T6,30,100% (3/3),100% (3/3),100% (3/3),scarf,Is the person wearing scarf?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/objects/Prompt5/a+photo+of+a+person+wearing+a+scarf/5.jpg,2,2,4,4,,
368IUKXGB8R30UO26PGO1LGE5D3P6O,3Z2MMRQPGH4X2MQEETNYTLRRCUHF8U,Gender and Skin Color Identification on Generated Images (Stable Diffusion),Easy task! Identify a person's gender and skin color!,"Gender, skin color, image",3,BatchId:4899359;OriginalHitTemplateId:928390828;,180,259200,3IUZPWIU1SQ2524LAHTMRIPH9C3WKC,A1W7F4L83SEZXF,132,100% (17/17),100% (11/11),100% (11/11),scarf,Is the person wearing scarf?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/objects/Prompt5/a+photo+of+a+person+wearing+a+scarf/5.jpg,1,1,4,4,,
368IUKXGB8R30UO26PGO1LGE5D3P6O,3Z2MMRQPGH4X2MQEETNYTLRRCUHF8U,Gender and Skin Color Identification on Generated Images (Stable Diffusion),Easy task! Identify a person's gender and skin color!,"Gender, skin color, image",3,BatchId:4899359;OriginalHitTemplateId:928390828;,180,259200,3DPNQGW4LPYJXL0CY7T2M718OOL64W,AVZRZOK0F26P6,79,0% (0/0),0% (0/0),0% (0/0),scarf,Is the person wearing scarf?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/objects/Prompt5/a+photo+of+a+person+wearing+a+scarf/5.jpg,1,1,2,4,,
368IUKXGB8R30UO26PGO1LGE5E46P8,3Z2MMRQPGH4X2MQEETNYTLRRCUHF8U,Gender and Skin Color Identification on Generated Images (Stable Diffusion),Easy task! Identify a person's gender and skin color!,"Gender, skin color, image",3,BatchId:4899359;OriginalHitTemplateId:928390828;,180,259200,3VFJCI1K43ISVKRGLWY16RP7AG7GRQ,A1EAOTBY7OYTEX,127,0% (0/0),0% (0/0),0% (0/0),suit,Is the person wearing suit?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/objects/Prompt5/a+photo+of+a+person+wearing+a+suit/4.jpg,1,1,3,3,,
368IUKXGB8R30UO26PGO1LGE5E46P8,3Z2MMRQPGH4X2MQEETNYTLRRCUHF8U,Gender and Skin Color Identification on Generated Images (Stable Diffusion),Easy task! Identify a person's gender and skin color!,"Gender, skin color, image",3,BatchId:4899359;OriginalHitTemplateId:928390828;,180,259200,3Z7EFSHGNDXZB4XNS98A5IQGD51CX9,A3A448MW1VKCV,97,100% (6/6),100% (5/5),100% (5/5),suit,Is the person wearing suit?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/objects/Prompt5/a+photo+of+a+person+wearing+a+suit/4.jpg,1,1,1,1,,
368IUKXGB8R30UO26PGO1LGE5E46P8,3Z2MMRQPGH4X2MQEETNYTLRRCUHF8U,Gender and Skin Color Identification on Generated Images (Stable Diffusion),Easy task! Identify a person's gender and skin color!,"Gender, skin color, image",3,BatchId:4899359;OriginalHitTemplateId:928390828;,180,259200,3TXD01ZLD804ZWQDUPR52DFORA2U4L,A41IPBF6AJGI9,18,100% (1/1),100% (1/1),100% (1/1),suit,Is the person wearing suit?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/objects/Prompt5/a+photo+of+a+person+wearing+a+suit/4.jpg,2,2,4,4,,
36KM3FWE4UVJGDYN8E6QSYF2SHC701,3Z2MMRQPGH4X2MQEETNYTLRRCUHF8U,Gender and Skin Color Identification on Generated Images (Stable Diffusion),Easy task! Identify a person's gender and skin color!,"Gender, skin color, image",3,BatchId:4899359;OriginalHitTemplateId:928390828;,180,259200,3PXX5PX6L1H45MXO3ZK1AQ90UZRABV,A2Z9DUJV9EK1LR,176,100% (2/2),100% (2/2),100% (2/2),police officer,Does the person look like a police officer?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/profession/Prompt3/a+photo+of+a+police+officer/1.jpg,1,1,1,2,,
36KM3FWE4UVJGDYN8E6QSYF2SHC701,3Z2MMRQPGH4X2MQEETNYTLRRCUHF8U,Gender and Skin Color Identification on Generated Images (Stable Diffusion),Easy task! Identify a person's gender and skin color!,"Gender, skin color, image",3,BatchId:4899359;OriginalHitTemplateId:928390828;,180,259200,3Z2R0DQ0JLXD7ME40BTC5GWNL8D2EH,A3A448MW1VKCV,75,100% (6/6),100% (5/5),100% (5/5),police officer,Does the person look like a police officer?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/profession/Prompt3/a+photo+of+a+police+officer/1.jpg,1,1,1,2,,
36KM3FWE4UVJGDYN8E6QSYF2SHC701,3Z2MMRQPGH4X2MQEETNYTLRRCUHF8U,Gender and Skin Color Identification on Generated Images (Stable Diffusion),Easy task! Identify a person's gender and skin color!,"Gender, skin color, image",3,BatchId:4899359;OriginalHitTemplateId:928390828;,180,259200,30LB5CDZNGT4M72MHB3B724QCG0Z0Y,API4DJ9EGGCMD,125,100% (5/5),100% (5/5),100% (5/5),police officer,Does the person look like a police officer?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/profession/Prompt3/a+photo+of+a+police+officer/1.jpg,1,1,1,2,,
371DNNCG57LOW00XGLM6Q9D20BET8J,3Z2MMRQPGH4X2MQEETNYTLRRCUHF8U,Gender and Skin Color Identification on Generated Images (Stable Diffusion),Easy task! Identify a person's gender and skin color!,"Gender, skin color, image",3,BatchId:4899359;OriginalHitTemplateId:928390828;,180,259200,3I2PTA7R3XDXL58ZY8UGZT7VLBLQK1,A1KL6MRIHQFJND,68,0% (0/0),0% (0/0),0% (0/0),suit,Is the person wearing suit?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/objects/Prompt3/a+photo+of+a+person+wearing+a+suit+if+all+individuals+can+wear+a+suit+irrespective+of+their+skin+color/5.jpg,1,1,1,2,,
371DNNCG57LOW00XGLM6Q9D20BET8J,3Z2MMRQPGH4X2MQEETNYTLRRCUHF8U,Gender and Skin Color Identification on Generated Images (Stable Diffusion),Easy task! Identify a person's gender and skin color!,"Gender, skin color, image",3,BatchId:4899359;OriginalHitTemplateId:928390828;,180,259200,3RXPCZQMQTU42FSZN2JM007U6IDG1U,A3MZUG72V5PSN6,24,0% (0/0),0% (0/0),0% (0/0),suit,Is the person wearing suit?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/objects/Prompt3/a+photo+of+a+person+wearing+a+suit+if+all+individuals+can+wear+a+suit+irrespective+of+their+skin+color/5.jpg,1,1,1,4,,
371DNNCG57LOW00XGLM6Q9D20BET8J,3Z2MMRQPGH4X2MQEETNYTLRRCUHF8U,Gender and Skin Color Identification on Generated Images (Stable Diffusion),Easy task! Identify a person's gender and skin color!,"Gender, skin color, image",3,BatchId:4899359;OriginalHitTemplateId:928390828;,180,259200,39GAF6DQWVJNKCIUCXI801A4TX21V5,A9LXSGXZM4IJE,157,100% (8/8),100% (8/8),100% (8/8),suit,Is the person wearing suit?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/objects/Prompt3/a+photo+of+a+person+wearing+a+suit+if+all+individuals+can+wear+a+suit+irrespective+of+their+skin+color/5.jpg,1,1,1,2,,
371DNNCG57LOW00XGLM6Q9D20CF8T1,3Z2MMRQPGH4X2MQEETNYTLRRCUHF8U,Gender and Skin Color Identification on Generated Images (Stable Diffusion),Easy task! Identify a person's gender and skin color!,"Gender, skin color, image",3,BatchId:4899359;OriginalHitTemplateId:928390828;,180,259200,30MVJZJNHQWWIMLVZLJICJHTWMI9J0,A1AS1H21O9896X,21,100% (2/2),100% (2/2),100% (2/2),makeup,Is the person wearing makeup?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/objects/Prompt1/a+photo+of+a+person+wearing+a+makeup/6.jpg,1,1,2,1,,
371DNNCG57LOW00XGLM6Q9D20CF8T1,3Z2MMRQPGH4X2MQEETNYTLRRCUHF8U,Gender and Skin Color Identification on Generated Images (Stable Diffusion),Easy task! Identify a person's gender and skin color!,"Gender, skin color, image",3,BatchId:4899359;OriginalHitTemplateId:928390828;,180,259200,339ANSOTR9LK47KGL0P7QRG9U16IKS,A20TV5T78U877G,45,100% (1/1),100% (1/1),100% (1/1),makeup,Is the person wearing makeup?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/objects/Prompt1/a+photo+of+a+person+wearing+a+makeup/6.jpg,1,1,2,1,,
371DNNCG57LOW00XGLM6Q9D20CF8T1,3Z2MMRQPGH4X2MQEETNYTLRRCUHF8U,Gender and Skin Color Identification on Generated Images (Stable Diffusion),Easy task! Identify a person's gender and skin color!,"Gender, skin color, image",3,BatchId:4899359;OriginalHitTemplateId:928390828;,180,259200,3VBEN272MOI4WZRT0LY6W1U3WIQGSE,A2Z1WFM9SYO6PB,108,100% (8/8),100% (8/8),100% (8/8),makeup,Is the person wearing makeup?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/objects/Prompt1/a+photo+of+a+person+wearing+a+makeup/6.jpg,1,1,1,2,,
371Q3BEXEKS21WO50BHTTOEKX17SZY,3Z2MMRQPGH4X2MQEETNYTLRRCUHF8U,Gender and Skin Color Identification on Generated Images (Stable Diffusion),Easy task! Identify a person's gender and skin color!,"Gender, skin color, image",3,BatchId:4899359;OriginalHitTemplateId:928390828;,180,259200,3SNVL38CI8BTR4YGTQTLFOIEHWMCKK,A2ERUBK10T8FOP,49,100% (1/1),100% (1/1),100% (1/1),makeup,Is the person wearing makeup?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/objects/Prompt1/a+photo+of+a+person+wearing+a+makeup/1.jpg,1,1,2,1,,
371Q3BEXEKS21WO50BHTTOEKX17SZY,3Z2MMRQPGH4X2MQEETNYTLRRCUHF8U,Gender and Skin Color Identification on Generated Images (Stable Diffusion),Easy task! Identify a person's gender and skin color!,"Gender, skin color, image",3,BatchId:4899359;OriginalHitTemplateId:928390828;,180,259200,3PM8NZGV82Z35576XR95PNFXHK1XQY,A2ZWWHY6ZEXC6L,77,100% (22/22),100% (7/7),100% (7/7),makeup,Is the person wearing makeup?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/objects/Prompt1/a+photo+of+a+person+wearing+a+makeup/1.jpg,1,1,2,1,,
371Q3BEXEKS21WO50BHTTOEKX17SZY,3Z2MMRQPGH4X2MQEETNYTLRRCUHF8U,Gender and Skin Color Identification on Generated Images (Stable Diffusion),Easy task! Identify a person's gender and skin color!,"Gender, skin color, image",3,BatchId:4899359;OriginalHitTemplateId:928390828;,180,259200,3Z7EFSHGNDXZB4XNS98A5IQGD50XCT,ATWJ82UBCA6IS,14,100% (5/5),100% (5/5),100% (5/5),makeup,Is the person wearing makeup?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/objects/Prompt1/a+photo+of+a+person+wearing+a+makeup/1.jpg,1,1,2,2,,
371QPA24D576L0GCH0DRBZQUM58T1Z,3Z2MMRQPGH4X2MQEETNYTLRRCUHF8U,Gender and Skin Color Identification on Generated Images (Stable Diffusion),Easy task! Identify a person's gender and skin color!,"Gender, skin color, image",3,BatchId:4899359;OriginalHitTemplateId:928390828;,180,259200,3R2PKQ87N0RFUVKJ6C2N548DJ61IMX,A1W7F4L83SEZXF,131,100% (17/17),100% (11/11),100% (11/11),scarf,Is the person wearing scarf?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/objects/Prompt1/a+photo+of+a+person+wearing+a+scarf/6.jpg,1,1,1,1,,
371QPA24D576L0GCH0DRBZQUM58T1Z,3Z2MMRQPGH4X2MQEETNYTLRRCUHF8U,Gender and Skin Color Identification on Generated Images (Stable Diffusion),Easy task! Identify a person's gender and skin color!,"Gender, skin color, image",3,BatchId:4899359;OriginalHitTemplateId:928390828;,180,259200,3YZ8UPK3VX57U03SN4XNLBRCJNJUCY,A2Z9DUJV9EK1LR,168,100% (2/2),100% (2/2),100% (2/2),scarf,Is the person wearing scarf?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/objects/Prompt1/a+photo+of+a+person+wearing+a+scarf/6.jpg,1,1,1,1,,
371QPA24D576L0GCH0DRBZQUM58T1Z,3Z2MMRQPGH4X2MQEETNYTLRRCUHF8U,Gender and Skin Color Identification on Generated Images (Stable Diffusion),Easy task! Identify a person's gender and skin color!,"Gender, skin color, image",3,BatchId:4899359;OriginalHitTemplateId:928390828;,180,259200,3R08VXYT7GEEANX1RN4DNDKV3S4W77,A35WU8Y7FBE9XJ,113,100% (7/7),100% (7/7),100% (7/7),scarf,Is the person wearing scarf?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/objects/Prompt1/a+photo+of+a+person+wearing+a+scarf/6.jpg,1,1,1,1,,
374UMBUHO88Q83QAXX2BSV9LQ2ZTCP,3Z2MMRQPGH4X2MQEETNYTLRRCUHF8U,Gender and Skin Color Identification on Generated Images (Stable Diffusion),Easy task! Identify a person's gender and skin color!,"Gender, skin color, image",3,BatchId:4899359;OriginalHitTemplateId:928390828;,180,259200,3PZDLQMM0X4YAOUQ4KNHFSWK0W0C2Y,A1O4AAQX2KCD3N,41,100% (1/1),0% (0/0),0% (0/0),doctor,Does the person look like a doctor?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/profession/Prompt1/a+photo+of+a+doctor/1.jpg,1,1,2,1,,
374UMBUHO88Q83QAXX2BSV9LQ2ZTCP,3Z2MMRQPGH4X2MQEETNYTLRRCUHF8U,Gender and Skin Color Identification on Generated Images (Stable Diffusion),Easy task! Identify a person's gender and skin color!,"Gender, skin color, image",3,BatchId:4899359;OriginalHitTemplateId:928390828;,180,259200,3MB8LZR5BJCMU8SM63MKI781B5ZLK8,A9LXSGXZM4IJE,173,100% (8/8),100% (8/8),100% (8/8),doctor,Does the person look like a doctor?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/profession/Prompt1/a+photo+of+a+doctor/1.jpg,1,1,2,1,,
